# ========== OUTPUT ==========
#Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    3744        SUCCESS        2            4            513.21        0.1            513.31
    462        SUCCESS        2            2            514.68        0.1            514.78
    492        SUCCESS        2            2            514.68        0.1            514.78
    517        SUCCESS        2            2            514.68        0.1            514.78
    722        SUCCESS        2            2            514.68        0.1            514.78
    2372        SUCCESS        2            2            514.68        0.1            514.78
    2507        SUCCESS        2            2            514.68        0.1            514.78
    2617        SUCCESS        2            2            514.68        0.1            514.78
    2647        SUCCESS        2            2            514.68        0.1            514.78
    2667        SUCCESS        2            2            514.68        0.1            514.78
    2812        SUCCESS        2            2            514.68        0.1            514.78
    2997        SUCCESS        2            2            514.68        0.1            514.78
    3967        SUCCESS        2            2            514.68        0.1            514.78
    78        SUCCESS        2            3            556.68        0.1            556.78
    213        SUCCESS        2            3            556.68        0.1            556.78
    243        SUCCESS        2            3            556.68        0.1            556.78
    308        SUCCESS        2            3            556.68        0.1            556.78
    688        SUCCESS        2            3            556.68        0.1            556.78
    758        SUCCESS        2            3            556.68        0.1            556.78
    763        SUCCESS        2            3            556.68        0.1            556.78
    988        SUCCESS        2            3            556.68        0.1            556.78
    1183        SUCCESS        2            3            556.68        0.1            556.78
    1503        SUCCESS        2            3            556.68        0.1            556.78
    1513        SUCCESS        2            3            556.68        0.1            556.78
    1533        SUCCESS        2            3            556.68        0.1            556.78
    1693        SUCCESS        2            3            556.68        0.1            556.78
    1978        SUCCESS        2            3            556.68        0.1            556.78
    2283        SUCCESS        2            3            556.68        0.1            556.78
    2423        SUCCESS        2            3            556.68        0.1            556.78
    2548        SUCCESS        2            3            556.68        0.1            556.78
    2788        SUCCESS        2            3            556.68        0.1            556.78
    3218        SUCCESS        2            3            556.68        0.1            556.78
    3823        SUCCESS        2            3            556.68        0.1            556.78
    3968        SUCCESS        2            3            556.68        0.1            556.78
    104        SUCCESS        2            4            578.62        0.1            578.72
    139        SUCCESS        2            4            578.62        0.1            578.72
    194        SUCCESS        2            4            578.62        0.1            578.72
    219        SUCCESS        2            4            578.62        0.1            578.72
    354        SUCCESS        2            4            578.62        0.1            578.72
    934        SUCCESS        2            4            578.62        0.1            578.72
    1854        SUCCESS        2            4            578.62        0.1            578.72
    2064        SUCCESS        2            4            578.62        0.1            578.72
    2109        SUCCESS        2            4            578.62        0.1            578.72
    2679        SUCCESS        2            4            578.62        0.1            578.72
    2779        SUCCESS        2            4            578.62        0.1            578.72
    3054        SUCCESS        2            4            578.62        0.1            578.72
    3119        SUCCESS        2            4            578.62        0.1            578.72
    901        SUCCESS        2            1            581.07        0.1            581.17
    941        SUCCESS        2            1            581.07        0.1            581.17
    1071        SUCCESS        2            1            581.07        0.1            581.17
    1086        SUCCESS        2            1            581.07        0.1            581.17
    1506        SUCCESS        2            1            581.07        0.1            581.17
    1586        SUCCESS        2            1            581.07        0.1            581.17
    1696        SUCCESS        2            1            581.07        0.1            581.17
    2106        SUCCESS        2            1            581.07        0.1            581.17
    2291        SUCCESS        2            1            581.07        0.1            581.17
    2936        SUCCESS        2            1            581.07        0.1            581.17
    3016        SUCCESS        2            1            581.07        0.1            581.17
    3221        SUCCESS        2            1            581.07        0.1            581.17
    3226        SUCCESS        2            1            581.07        0.1            581.17
    3466        SUCCESS        2            1            581.07        0.1            581.17
    3546        SUCCESS        2            1            581.07        0.1            581.17
    3796        SUCCESS        2            1            581.07        0.1            581.17
    3806        SUCCESS        2            1            581.07        0.1            581.17
    3871        SUCCESS        2            1            581.07        0.1            581.17
    3916        SUCCESS        2            1            581.07        0.1            581.17
    3961        SUCCESS        2            1            581.07        0.1            581.17
    187        SUCCESS        2            2            637.04        0.1            637.14
    907        SUCCESS        2            2            637.04        0.1            637.14
    947        SUCCESS        2            2            637.04        0.1            637.14
    952        SUCCESS        2            2            637.04        0.1            637.14
    1162        SUCCESS        2            2            637.04        0.1            637.14
    1197        SUCCESS        2            2            637.04        0.1            637.14
    1502        SUCCESS        2            2            637.04        0.1            637.14
    1577        SUCCESS        2            2            637.04        0.1            637.14
    1747        SUCCESS        2            2            637.04        0.1            637.14
    1902        SUCCESS        2            2            637.04        0.1            637.14
    2347        SUCCESS        2            2            637.04        0.1            637.14
    2857        SUCCESS        2            2            637.04        0.1            637.14
    2887        SUCCESS        2            2            637.04        0.1            637.14
    3387        SUCCESS        2            2            637.04        0.1            637.14
    3547        SUCCESS        2            2            637.04        0.1            637.14
    3752        SUCCESS        2            2            637.04        0.1            637.14
    3882        SUCCESS        2            2            637.04        0.1            637.14
    378        SUCCESS        2            3            640.07        0.1            640.17
    583        SUCCESS        2            3            640.07        0.1            640.17
    623        SUCCESS        2            3            640.07        0.1            640.17
    648        SUCCESS        2            3            640.07        0.1            640.17
    993        SUCCESS        2            3            640.07        0.1            640.17
    1008        SUCCESS        2            3            640.07        0.1            640.17
    1413        SUCCESS        2            3            640.07        0.1            640.17
    1473        SUCCESS        2            3            640.07        0.1            640.17
    1658        SUCCESS        2            3            640.07        0.1            640.17
    1713        SUCCESS        2            3            640.07        0.1            640.17
    1768        SUCCESS        2            3            640.07        0.1            640.17
    1818        SUCCESS        2            3            640.07        0.1            640.17
    2793        SUCCESS        2            3            640.07        0.1            640.17
    2908        SUCCESS        2            3            640.07        0.1            640.17
    2983        SUCCESS        2            3            640.07        0.1            640.17
    3063        SUCCESS        2            3            640.07        0.1            640.17
    3068        SUCCESS        2            3            640.07        0.1            640.17
    3423        SUCCESS        2            3            640.07        0.1            640.17
    169        SUCCESS        2            4            642.72        0.1            642.82
    234        SUCCESS        2            4            642.72        0.1            642.82
    399        SUCCESS        2            4            642.72        0.1            642.82
    594        SUCCESS        2            4            642.72        0.1            642.82
    624        SUCCESS        2            4            642.72        0.1            642.82
