# ========== OUTPUT ==========
# Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Submission Time    Processing Cost
    2775        SUCCESS        3            3            4.75        0.1            4.85        0.1        3
    2787        SUCCESS        3            3            4.75        0.1            4.85        0.1        3
    3971        SUCCESS        3            3            4.75        0.1            4.85        0.1        3
    3        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    127        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    299        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    335        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    499        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    647        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    947        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    1123        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    1463        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    1483        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    1503        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    1775        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    1807        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    2111        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    2155        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    2327        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    2639        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    2763        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    2903        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    3239        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    3259        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    3287        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    3311        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    3459        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    3763        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    3835        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    3839        SUCCESS        3            3            4.88        0.1            4.98        0.1        3
    40        SUCCESS        2            0            5        0.1            5.1        0.1        3
    360        SUCCESS        2            0            5        0.1            5.1        0.1        3
    468        SUCCESS        2            0            5        0.1            5.1        0.1        3
    640        SUCCESS        2            0            5        0.1            5.1        0.1        3
    756        SUCCESS        2            0            5        0.1            5.1        0.1        3
    760        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1092        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1128        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1180        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1204        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1464        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1544        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1552        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1716        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1856        SUCCESS        2            0            5        0.1            5.1        0.1        3
    1948        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2028        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2056        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2080        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2168        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2284        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2408        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2456        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2548        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2556        SUCCESS        2            0            5        0.1            5.1        0.1        3
    2904        SUCCESS        2            0            5        0.1            5.1        0.1        3
    3060        SUCCESS        2            0            5        0.1            5.1        0.1        3
    3156        SUCCESS        2            0            5        0.1            5.1        0.1        3
    3240        SUCCESS        2            0            5        0.1            5.1        0.1        3
    3332        SUCCESS        2            0            5        0.1            5.1        0.1        3
    3820        SUCCESS        2            0            5        0.1            5.1        0.1        3
    3884        SUCCESS        2            0            5        0.1            5.1        0.1        3
    31        SUCCESS        3            3            5        0.1            5.1        0.1        3
    303        SUCCESS        3            3            5        0.1            5.1        0.1        3
    839        SUCCESS        3            3            5        0.1            5.1        0.1        3
    903        SUCCESS        3            3            5        0.1            5.1        0.1        3
    1243        SUCCESS        3            3            5        0.1            5.1        0.1        3
    1723        SUCCESS        3            3            5        0.1            5.1        0.1        3
    2215        SUCCESS        3            3            5        0.1            5.1        0.1        3
    2279        SUCCESS        3            3            5        0.1            5.1        0.1        3
    2363        SUCCESS        3            3            5        0.1            5.1        0.1        3
    2619        SUCCESS        3            3            5        0.1            5.1        0.1        3
    3019        SUCCESS        3            3            5        0.1            5.1        0.1        3
    3127        SUCCESS        3            3            5        0.1            5.1        0.1        3
    3231        SUCCESS        3            3            5        0.1            5.1        0.1        3
    3503        SUCCESS        3            3            5        0.1            5.1        0.1        3
    3627        SUCCESS        3            3            5        0.1            5.1        0.1        3
    3687        SUCCESS        3            3            5        0.1            5.1        0.1        3
    3723        SUCCESS        3            3            5        0.1            5.1        0.1        3
    3895        SUCCESS        3            3            5        0.1            5.1        0.1        3
    144        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    172        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    200        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    336        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    432        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    704        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    872        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    1124        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    1228        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    1324        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    1500        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    1536        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    1572        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    1864        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    1952        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    2048        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    2116        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    2800        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    2844        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    2872        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    2936        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    2952        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3056        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3228        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3296        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3388        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3436        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3440        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3468        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3508        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3580        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3800        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    3852        SUCCESS        2            0            5.5        0.1            5.6        0.1        3
    184        SUCCESS        2            0            6        0.1            6.1        0.1        3
    300        SUCCESS        2            0            6        0.1            6.1        0.1        3
    516        SUCCESS        2            0            6        0.1            6.1        0.1        3
    560        SUCCESS        2            0            6        0.1            6.1        0.1        3
    1072        SUCCESS        2            0            6        0.1            6.1        0.1        3
    1244        SUCCESS        2            0            6        0.1            6.1        0.1        3
    1440        SUCCESS        2            0            6        0.1            6.1        0.1        3
    1560        SUCCESS        2            0            6        0.1            6.1        0.1        3
    1940        SUCCESS        2            0            6        0.1            6.1        0.1        3
    1968        SUCCESS        2            0            6        0.1            6.1        0.1        3
    1976        SUCCESS        2            0            6        0.1            6.1        0.1        3
    2496        SUCCESS        2            0            6        0.1            6.1        0.1        3
    2516        SUCCESS        2            0            6        0.1            6.1        0.1        3
    3476        SUCCESS        2            0            6        0.1            6.1        0.1        3
    3696        SUCCESS        2            0            6        0.1            6.1        0.1        3
    3712        SUCCESS        2            0            6        0.1            6.1        0.1        3
    60        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    108        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    188        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    388        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    564        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    600        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    648        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    788        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    884        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    912        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    1108        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    1344        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    1728        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    1820        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    2036        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    2052        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    2484        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    2824        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    2928        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    2980        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    3012        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    3272        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    3288        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    3364        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    3420        SUCCESS        2            0            6.5        0.1            6.6        0.1        3
    204        SUCCESS        2            0            7        0.1            7.1        0.1        3
    260        SUCCESS        2            0            7        0.1            7.1        0.1        3
    376        SUCCESS        2            0            7        0.1            7.1        0.1        3
    492        SUCCESS        2            0            7        0.1            7.1        0.1        3
    796        SUCCESS        2            0            7        0.1            7.1        0.1        3
    932        SUCCESS        2            0            7        0.1            7.1        0.1        3
    1188        SUCCESS        2            0            7        0.1            7.1        0.1        3
    1404        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2068        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2156        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2188        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2212        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2244        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2360        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2660        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2676        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2740        SUCCESS        2            0            7        0.1            7.1        0.1        3
    2888        SUCCESS        2            0            7        0.1            7.1        0.1        3
    3088        SUCCESS        2            0            7        0.1            7.1        0.1        3
    3384        SUCCESS        2            0            7        0.1            7.1        0.1        3
    3404        SUCCESS        2            0            7        0.1            7.1        0.1        3
    3492        SUCCESS        2            0            7        0.1            7.1        0.1        3
    3556        SUCCESS        2            0            7        0.1            7.1        0.1        3
    3844        SUCCESS        2            0            7        0.1            7.1        0.1        3
    1        SUCCESS        3            1            7        0.1            7.1        0.1        3
    100        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    116        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    164        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    224        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    440        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    568        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    764        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    768        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    1020        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    1056        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    1364        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    1452        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    1508        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    1688        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    1904        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2016        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2112        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2148        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2552        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2628        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2636        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2704        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2728        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2848        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    2988        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    3460        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    3668        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    3716        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    3860        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    3876        SUCCESS        2            0            7.5        0.1            7.6        0.1        3
    228        SUCCESS        2            0            8        0.1            8.1        0.1        3
    324        SUCCESS        2            0            8        0.1            8.1        0.1        3
    532        SUCCESS        2            0            8        0.1            8.1        0.1        3
    588        SUCCESS        2            0            8        0.1            8.1        0.1        3
    632        SUCCESS        2            0            8        0.1            8.1        0.1        3
    716        SUCCESS        2            0            8        0.1            8.1        0.1        3
    856        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1048        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1060        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1096        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1212        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1380        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1392        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1408        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1428        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1488        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1656        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1760        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1824        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1840        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1848        SUCCESS        2            0            8        0.1            8.1        0.1        3
    1852        SUCCESS        2            0            8        0.1            8.1        0.1        3
    2144        SUCCESS        2            0            8        0.1            8.1        0.1        3
    2204        SUCCESS        2            0            8        0.1            8.1        0.1        3
    2392        SUCCESS        2            0            8        0.1            8.1        0.1        3
    2796        SUCCESS        2            0            8        0.1            8.1        0.1        3
    2812        SUCCESS        2            0            8        0.1            8.1        0.1        3
    2956        SUCCESS        2            0            8        0.1            8.1        0.1        3
    3320        SUCCESS        2            0            8        0.1            8.1        0.1        3
    3484        SUCCESS        2            0            8        0.1            8.1        0.1        3
    3536        SUCCESS        2            0            8        0.1            8.1        0.1        3
    3552        SUCCESS        2            0            8        0.1            8.1        0.1        3
    3684        SUCCESS        2            0            8        0.1            8.1        0.1        3
    3828        SUCCESS        2            0            8        0.1            8.1        0.1        3
    80        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    104        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    572        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    936        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    1004        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    1336        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    1596        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    1640        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    1796        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    1956        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    2008        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    2128        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    2320        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    2352        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    2432        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    2784        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3004        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3048        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3212        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3312        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3372        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3428        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3528        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3836        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    3904        SUCCESS        2            0            8.5        0.1            8.6        0.1        3
    156        SUCCESS        2            0            9        0.1            9.1        0.1        3
    256        SUCCESS        2            0            9        0.1            9.1        0.1        3
    280        SUCCESS        2            0            9        0.1            9.1        0.1        3
    288        SUCCESS        2            0            9        0.1            9.1        0.1        3
    400        SUCCESS        2            0            9        0.1            9.1        0.1        3
    500        SUCCESS        2            0            9        0.1            9.1        0.1        3
    960        SUCCESS        2            0            9        0.1            9.1        0.1        3
    992        SUCCESS        2            0            9        0.1            9.1        0.1        3
    1012        SUCCESS        2            0            9        0.1            9.1        0.1        3
    1052        SUCCESS        2            0            9        0.1            9.1        0.1        3
    1168        SUCCESS        2            0            9        0.1            9.1        0.1        3
    1800        SUCCESS        2            0            9        0.1            9.1        0.1        3
    1880        SUCCESS        2            0            9        0.1            9.1        0.1        3
    2084        SUCCESS        2            0            9        0.1            9.1        0.1        3
    2236        SUCCESS        2            0            9        0.1            9.1        0.1        3
    2452        SUCCESS        2            0            9        0.1            9.1        0.1        3
    2472        SUCCESS        2            0            9        0.1            9.1        0.1        3
    2500        SUCCESS        2            0            9        0.1            9.1        0.1        3
    3092        SUCCESS        2            0            9        0.1            9.1        0.1        3
    3592        SUCCESS        2            0            9        0.1            9.1        0.1        3
    3972        SUCCESS        2            0            9        0.1            9.1        0.1        3
    96        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    712        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    984        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    1016        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    1088        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    1248        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    1292        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    1608        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    1752        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    1872        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    2120        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    2256        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    2460        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    2764        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    2804        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    3072        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    3196        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    3728        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    3740        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    3772        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    3816        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    3892        SUCCESS        2            0            9.5        0.1            9.6        0.1        3
    5        SUCCESS        3            1            2.75        7.1            9.85        0.1        3
    148        SUCCESS        2            0            10        0.1            10.1        0.1        3
    368        SUCCESS        2            0            10        0.1            10.1        0.1        3
    380        SUCCESS        2            0            10        0.1            10.1        0.1        3
    616        SUCCESS        2            0            10        0.1            10.1        0.1        3
    644        SUCCESS        2            0            10        0.1            10.1        0.1        3
    988        SUCCESS        2            0            10        0.1            10.1        0.1        3
    1216        SUCCESS        2            0            10        0.1            10.1        0.1        3
    1220        SUCCESS        2            0            10        0.1            10.1        0.1        3
    1316        SUCCESS        2            0            10        0.1            10.1        0.1        3
    1460        SUCCESS        2            0            10        0.1            10.1        0.1        3
    1636        SUCCESS        2            0            10        0.1            10.1        0.1        3
    1676        SUCCESS        2            0            10        0.1            10.1        0.1        3
    1708        SUCCESS        2            0            10        0.1            10.1        0.1        3
    2264        SUCCESS        2            0            10        0.1            10.1        0.1        3
    2572        SUCCESS        2            0            10        0.1            10.1        0.1        3
    2656        SUCCESS        2            0            10        0.1            10.1        0.1        3
    2668        SUCCESS        2            0            10        0.1            10.1        0.1        3
    2748        SUCCESS        2            0            10        0.1            10.1        0.1        3
    3064        SUCCESS        2            0            10        0.1            10.1        0.1        3
    3080        SUCCESS        2            0            10        0.1            10.1        0.1        3
    3232        SUCCESS        2            0            10        0.1            10.1        0.1        3
    3448        SUCCESS        2            0            10        0.1            10.1        0.1        3
    3676        SUCCESS        2            0            10        0.1            10.1        0.1        3
    3680        SUCCESS        2            0            10        0.1            10.1        0.1        3
    3720        SUCCESS        2            0            10        0.1            10.1        0.1        3
    612        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    664        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    740        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    752        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    952        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1120        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1164        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1256        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1320        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1420        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1740        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1744        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1808        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    1996        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    2292        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    2504        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    2616        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    2696        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    2932        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    3184        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    3208        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    3260        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    3376        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    3504        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    3656        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    3760        SUCCESS        2            0            10.5        0.1            10.6        0.1        3
    88        SUCCESS        2            0            11        0.1            11.1        0.1        3
    124        SUCCESS        2            0            11        0.1            11.1        0.1        3
    332        SUCCESS        2            0            11        0.1            11.1        0.1        3
    340        SUCCESS        2            0            11        0.1            11.1        0.1        3
    384        SUCCESS        2            0            11        0.1            11.1        0.1        3
    464        SUCCESS        2            0            11        0.1            11.1        0.1        3
    688        SUCCESS        2            0            11        0.1            11.1        0.1        3
    772        SUCCESS        2            0            11        0.1            11.1        0.1        3
    968        SUCCESS        2            0            11        0.1            11.1        0.1        3
    1036        SUCCESS        2            0            11        0.1            11.1        0.1        3
    1268        SUCCESS        2            0            11        0.1            11.1        0.1        3
    1532        SUCCESS        2            0            11        0.1            11.1        0.1        3
    1568        SUCCESS        2            0            11        0.1            11.1        0.1        3
    1632        SUCCESS        2            0            11        0.1            11.1        0.1        3
    1792        SUCCESS        2            0            11        0.1            11.1        0.1        3
    2096        SUCCESS        2            0            11        0.1            11.1        0.1        3
    2136        SUCCESS        2            0            11        0.1            11.1        0.1        3
    2492        SUCCESS        2            0            11        0.1            11.1        0.1        3
    2508        SUCCESS        2            0            11        0.1            11.1        0.1        3
    2688        SUCCESS        2            0            11        0.1            11.1        0.1        3
    2820        SUCCESS        2            0            11        0.1            11.1        0.1        3
    3244        SUCCESS        2            0            11        0.1            11.1        0.1        3
    3276        SUCCESS        2            0            11        0.1            11.1        0.1        3
    3432        SUCCESS        2            0            11        0.1            11.1        0.1        3
    3548        SUCCESS        2            0            11        0.1            11.1        0.1        3
    3564        SUCCESS        2            0            11        0.1            11.1        0.1        3
    3600        SUCCESS        2            0            11        0.1            11.1        0.1        3
    3796        SUCCESS        2            0            11        0.1            11.1        0.1        3
    52        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    132        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    180        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    268        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    556        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    628        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    784        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    808        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    900        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    1304        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    1424        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    1668        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    1672        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    1724        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    1736        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    1768        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    1984        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    2324        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    2372        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    2440        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    2672        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    2716        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    2860        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    2916        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    3168        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    3300        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    3624        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    3700        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    3736        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    3768        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    3824        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
    3976        SUCCESS        2            0            11.5        0.1            11.6        0.1        3
